"Longitude","Latitude","Prediction","Method"
-67.144107,18.216038,0.745833333333333,"Random Forest"
-158.088613,21.323745,0.875,"Random Forest"
-80.111152,26.087567,0.325,"Random Forest"
-97.712684,26.200335,0.620833333333333,"Random Forest"
-81.710959,26.270083,0.1375,"Random Forest"
-80.219619,26.687606,0.975,"Random Forest"
-80.240689,27.172458,0.0375,"Random Forest"
-82.54593,27.633089,0.241666666666667,"Random Forest"
-82.000084,27.939746,0.0416666666666666,"Random Forest"
-80.628611,28.053611,0.116666666666667,"Random Forest"
-81.3625,28.596389,0.158333333333333,"Random Forest"
-81.310556,28.746111,-2.09554595897998e-16,"Random Forest"
-82.100646,29.170533,-2.09554595897998e-16,"Random Forest"
-94.861289,29.254474,0.0249999999999998,"Random Forest"
-103.17781,29.30265,-2.76861866765898e-16,"Random Forest"
-98.564936,29.632058,0.0499999999999998,"Random Forest"
-95.128508,29.670025,0.733333333333333,"Random Forest"
-95.635833,29.723333,0.720833333333333,"Random Forest"
-93.894081,29.727931,0.420833333333333,"Random Forest"
-95.220582,29.767997,0.7375,"Random Forest"
-95.125495,29.802707,1,"Random Forest"
-95.284096,29.828086,0.95,"Random Forest"
-94.317802,29.863957,0.875,"Random Forest"
-94.000556,29.9425,0.975,"Random Forest"
-91.869595,30.088872,0.354166666666667,"Random Forest"
-82.619167,30.178056,-2.18575157973078e-16,"Random Forest"
-82.441111,30.201111,0.270833333333333,"Random Forest"
-91.315418,30.221255,0.529166666666667,"Random Forest"
-90.965628,30.229653,0.9,"Random Forest"
-89.395916,30.300833,0.225,"Random Forest"
-97.761803,30.354944,0.2375,"Random Forest"
-87.880258,30.497478,0.925,"Random Forest"
-106.323578,31.785769,0.0249999999999998,"Random Forest"
-106.683324,31.787885,-2.76861866765898e-16,"Random Forest"
-106.584434,31.796218,0.0499999999999998,"Random Forest"
-106.631103,31.930659,0.00833333333333309,"Random Forest"
-84.08101,31.954286,0.591666666666667,"Random Forest"
-96.399141,32.031934,0.0416666666666664,"Random Forest"
-110.774357,32.04767,-1.56125112837913e-16,"Random Forest"
-104.443447,32.178157,-2.85188539450587e-16,"Random Forest"
-110.9823,32.29515,0.00833333333333307,"Random Forest"
-106.768337,32.317593,0.0249999999999998,"Random Forest"
-90.182722,32.329111,0.0249999999999998,"Random Forest"
-95.415754,32.344027,-3.08086889333481e-16,"Random Forest"
-104.262726,32.380118,-2.90045765183322e-16,"Random Forest"
-86.263394,32.412811,0.641666666666667,"Random Forest"
-92.046196,32.509959,0.25,"Random Forest"
-115.48307,32.67618,-1.30451205393456e-16,"Random Forest"
-115.56306,32.79222,0.45,"Random Forest"
-96.860117,32.820061,0.208333333333333,"Random Forest"
-97.905931,32.868773,0.2125,"Random Forest"
-96.808498,32.919206,0.0499999999999999,"Random Forest"
-96.459211,32.936523,0.5,"Random Forest"
-97.477175,32.987891,-2.37310171513627e-16,"Random Forest"
-115.62361,33.0325,0.341666666666667,"Random Forest"
-80.030712,33.183016,0.2,"Random Forest"
-115.54528,33.213611,0.0249999999999999,"Random Forest"
-97.196284,33.219069,-3.12250225675825e-16,"Random Forest"
-112.160597,33.290229,-2.58126853225349e-16,"Random Forest"
-117.09023,33.362593,0.6,"Random Forest"
-112.07526,33.40314,-3.27515792264421e-16,"Random Forest"
-111.86536,33.41018,-3.10168557504653e-16,"Random Forest"
-111.93471,33.41123,-3.11556336285435e-16,"Random Forest"
-111.5436,33.4214,-3.06005221162309e-16,"Random Forest"
-112.095767,33.503833,-3.36536354339501e-16,"Random Forest"
-111.60972,33.54558,0.0249999999999997,"Random Forest"
-112.06619,33.56031,0.0499999999999997,"Random Forest"
-82.131249,33.582044,0.554166666666667,"Random Forest"
-112.34185,33.63718,-3.91353616180368e-16,"Random Forest"
-84.2905,33.6878,0.125,"Random Forest"
-111.85575,33.70639,-4.05231403988182e-16,"Random Forest"
-90.734175,33.750838,0.0499999999999998,"Random Forest"
-80.781135,33.81468,0.683333333333333,"Random Forest"
-118.205,33.901389,0.241666666666667,"Random Forest"
-116.85841,33.92086,-4.0314973581701e-16,"Random Forest"
-111.79871,33.9828,-4.10782519111308e-16,"Random Forest"
-89.799183,34.002747,0.395833333333333,"Random Forest"
-84.607423,34.015436,-2.35228503342455e-16,"Random Forest"
-117.7514,34.06703,-3.30985239216375e-16,"Random Forest"
-117.49201,34.10002,-3.90659726789977e-16,"Random Forest"
-118.1272,34.1326,-2.33840724561674e-16,"Random Forest"
-117.27235,34.2431,-3.36536354339501e-16,"Random Forest"
-84.059506,34.376227,0.0249999999999998,"Random Forest"
-119.691218,34.427775,0.683333333333333,"Random Forest"
-85.408847,34.474526,0.2875,"Random Forest"
-86.967536,34.530717,0.170833333333333,"Random Forest"
-112.463213,34.612055,0.0249999999999997,"Random Forest"
-86.756174,34.772727,0.0124999999999997,"Random Forest"
-84.626423,34.785219,-3.740063814206e-16,"Random Forest"
-89.98778,34.82056,-4.35068647774983e-16,"Random Forest"
-97.522753,34.984686,-4.35762537165374e-16,"Random Forest"
-78.991692,35.002304,0.0874999999999998,"Random Forest"
-120.50103,35.03146,0.520833333333333,"Random Forest"
-119.40262,35.051454,-3.50414142147315e-16,"Random Forest"
-111.652777,35.206111,0.2,"Random Forest"
-83.7955,35.2578,-3.46944695195361e-16,"Random Forest"
-82.7925,35.379167,-3.98986399474666e-16,"Random Forest"
-83.442133,35.434767,0.375,"Random Forest"
-97.751503,35.479215,-4.44783099240453e-16,"Random Forest"
-119.272606,35.503587,-3.83026943495679e-16,"Random Forest"
-83.783611,35.603056,0.141666666666666,"Random Forest"
-94.669697,35.750735,-2.96984659087229e-16,"Random Forest"
-115.357087,35.785665,-3.54577478489659e-16,"Random Forest"
-81.191,35.9138,-3.67761376907083e-16,"Random Forest"
-81.933072,35.972347,0.225,"Random Forest"
-115.268517,36.004733,-3.63598040564739e-16,"Random Forest"
-94.167436,36.011703,0.0249999999999998,"Random Forest"
-78.904037,36.032955,0.00833333333333311,"Random Forest"
-83.764806,36.085508,0.183333333333333,"Random Forest"
-96.361196,36.105481,-4.44783099240453e-16,"Random Forest"
-79.802314,36.109006,-3.19189119579733e-16,"Random Forest"
-98.931973,36.158414,-4.44783099240453e-16,"Random Forest"
-115.263038,36.16976,-3.66373598126302e-16,"Random Forest"
-106.698369,36.187742,-3.6498581934552e-16,"Random Forest"
-95.976537,36.204902,-4.26741975090295e-16,"Random Forest"
-86.74472,36.205055,-3.55965257270441e-16,"Random Forest"
-79.09197,36.306965,0.0416666666666665,"Random Forest"
-114.8799,36.40493,0.0249999999999998,"Random Forest"
-121.73333,36.48187,0.933333333333334,"Random Forest"
-82.485742,36.58211,-4.15639744844043e-16,"Random Forest"
-120.382331,36.634225,0.975,"Random Forest"
-76.73078,36.66525,0.741666666666667,"Random Forest"
-119.77321,36.78538,0.4875,"Random Forest"
-107.652192,36.809735,-3.69843045078255e-16,"Random Forest"
-119.716433,36.819449,0.975,"Random Forest"
-87.323337,36.91171,-3.61516372393567e-16,"Random Forest"
-120.034203,36.953256,0.1875,"Random Forest"
-121.600031,37.079379,0.991666666666667,"Random Forest"
-88.60801,37.08727,-3.56659146660832e-16,"Random Forest"
-78.3069,37.1655,0.825,"Random Forest"
-113.305096,37.179125,-3.96210841913103e-16,"Random Forest"
-121.979675,37.226862,0.933333333333334,"Random Forest"
-94.42468,37.2385,-3.73312492030209e-16,"Random Forest"
-107.484167,37.30389,-1.96370697480575e-16,"Random Forest"
-121.894898,37.348497,0.958333333333334,"Random Forest"
-108.592334,37.350054,-2.22044604925031e-16,"Random Forest"
-77.59355,37.35748,0.316666666666667,"Random Forest"
-82.53532,37.4826,0.0166666666666664,"Random Forest"
-77.2188,37.60613,0.133333333333333,"Random Forest"
-122.169935,37.743065,1,"Random Forest"
-122.399044,37.765946,0.575,"Random Forest"
-122.026154,37.936013,0.975,"Random Forest"
-87.577222,38.013333,-2.0122792321331e-16,"Random Forest"
-87.278056,38.051667,0.0416666666666664,"Random Forest"
-78.50397,38.07657,0.0166666666666664,"Random Forest"
-87.536667,38.113889,0.0499999999999998,"Random Forest"
-86.60325,38.115152,-4.48946435582798e-16,"Random Forest"
-85.574361,38.182435,-4.30211422042248e-16,"Random Forest"
-85.82678,38.23158,-3.96210841913103e-16,"Random Forest"
-109.82126,38.45832,-4.59354776438659e-16,"Random Forest"
-121.211131,38.494475,0.0874999999999998,"Random Forest"
-78.43471,38.5231,0.0166666666666663,"Random Forest"
-82.731163,38.548136,0.25,"Random Forest"
-75.6106,38.6539,0.170833333333333,"Random Forest"
-92.09308,38.70608,-4.05925293378573e-16,"Random Forest"
-120.81162,38.73196,0.0499999999999998,"Random Forest"
-77.63462,38.85287,0.0249999999999998,"Random Forest"
-76.958072,38.895572,0.525,"Random Forest"
-121.09959,38.93568,0.0249999999999997,"Random Forest"
-104.817215,38.958341,-2.57432963834958e-16,"Random Forest"
-77.016715,38.970092,-2.12330153459561e-16,"Random Forest"
-95.711275,39.024265,-3.03229663600746e-16,"Random Forest"
-90.84927,39.04577,-4.17721413015215e-16,"Random Forest"
-76.878333,39.055277,0.125,"Random Forest"
-88.548934,39.067159,0.0249999999999996,"Random Forest"
-121.618549,39.138773,0.5875,"Random Forest"
-84.69086,39.21487,-4.53109771925142e-16,"Random Forest"
-86.292269,39.263914,0.0249999999999998,"Random Forest"
-78.08157,39.28102,-2.40779618465581e-16,"Random Forest"
-75.797317,39.305021,-3.2612801348364e-16,"Random Forest"
-94.580931,39.331913,-4.66987559732956e-16,"Random Forest"
-107.23056,39.4125,-3.92741394961149e-16,"Random Forest"
-75.025204,39.422273,0.0666666666666666,"Random Forest"
-84.20077,39.42689,-4.53109771925142e-16,"Random Forest"
-81.460443,39.432117,-3.97598620693884e-16,"Random Forest"
-108.02611,39.43806,-4.20496970576778e-16,"Random Forest"
-77.042252,39.444294,-3.34454686168328e-16,"Random Forest"
-91.788991,39.474976,0.2,"Random Forest"
-119.7954,39.521933,0.0249999999999997,"Random Forest"
-94.55594,39.53063,-3.87190279838023e-16,"Random Forest"
-119.71877,39.621434,-3.9343528435154e-16,"Random Forest"
-104.569335,39.638522,0.0124999999999998,"Random Forest"
-79.920278,39.649444,-3.98986399474666e-16,"Random Forest"
-121.84047,39.76168,0.0416666666666665,"Random Forest"
-84.134412,39.785644,-4.29517532651857e-16,"Random Forest"
-80.26567,39.80933,0.0374999999999998,"Random Forest"
-89.640926,39.831522,-3.10862446895044e-16,"Random Forest"
-84.720524,39.83562,-2.92127433354494e-16,"Random Forest"
-83.99773,39.85567,-4.33680868994202e-16,"Random Forest"
-91.335868,39.915409,-4.69069227904129e-16,"Random Forest"
-79.805499,39.917663,-2.44942954807925e-16,"Random Forest"
-77.30968,39.92002,-2.39391839684799e-16,"Random Forest"
-82.75892,39.954457,-3.66373598126302e-16,"Random Forest"
-76.1124,40.043833,0.6125,"Random Forest"
-76.283333,40.046667,0.0333333333333331,"Random Forest"
-84.113808,40.08502,-4.54497550705923e-16,"Random Forest"
-108.761389,40.086944,-4.39231984117328e-16,"Random Forest"
-82.959773,40.0877,0.0249999999999997,"Random Forest"
-74.882222,40.107222,-2.17881268582687e-16,"Random Forest"
-79.902222,40.146667,0.0333333333333332,"Random Forest"
-104.72613,40.181625,0.95,"Random Forest"
-105.54564,40.27813,-4.6074255521944e-16,"Random Forest"
-110.009732,40.294178,0.0249999999999996,"Random Forest"
-78.915,40.309722,0.658333333333333,"Random Forest"
-74.8729,40.3125,-3.49720252756924e-16,"Random Forest"
-83.063971,40.356694,-3.67761376907083e-16,"Random Forest"
-80.592318,40.427372,-3.92047505570758e-16,"Random Forest"
-74.429439,40.462182,0.5375,"Random Forest"
-109.561472,40.46471,-3.71924713249427e-16,"Random Forest"
-79.960757,40.46542,0.3,"Random Forest"
-86.109688,40.481347,0.0249999999999997,"Random Forest"
-88.996896,40.518735,-4.413136522885e-16,"Random Forest"
-78.370833,40.535278,0.783333333333333,"Random Forest"
-122.38092,40.55013,0.0833333333333332,"Random Forest"
-111.894167,40.598056,-4.05231403988182e-16,"Random Forest"
-112.35578,40.60055,-3.42781358853017e-16,"Random Forest"
-74.126081,40.67025,0.425,"Random Forest"
-77.9319,40.7208,-2.82412981889024e-16,"Random Forest"
-80.316442,40.747796,0.495833333333333,"Random Forest"
-111.82835,40.766528,-4.29517532651857e-16,"Random Forest"
-111.945849,40.777145,-4.10088629720917e-16,"Random Forest"
-111.931,40.78422,-3.98292510084275e-16,"Random Forest"
-74.676301,40.787628,-2.54657406273395e-16,"Random Forest"
-73.902,40.816,0.3625,"Random Forest"
-96.671373,40.98498,-4.33680868994202e-16,"Random Forest"
-73.585128,41.004657,-3.98986399474666e-16,"Random Forest"
-75.32328,41.08306,-2.13024042849952e-16,"Random Forest"
-80.640576,41.106182,-3.85108611666851e-16,"Random Forest"
-80.484779,41.215014,-2.35228503342455e-16,"Random Forest"
-88.190967,41.221537,-2.93515212135276e-16,"Random Forest"
-72.07882,41.35362,-3.94823063132321e-16,"Random Forest"
-73.443056,41.399167,-3.5527136788005e-16,"Random Forest"
-75.578186,41.479116,0.545833333333333,"Random Forest"
-112.021476,41.485007,-4.09394740330526e-16,"Random Forest"
-83.718949,41.4942,-4.33680868994202e-16,"Random Forest"
-81.458871,41.536942,-3.95516952522712e-16,"Random Forest"
-86.68502,41.629259,0.166666666666667,"Random Forest"
-76.939167,41.644722,0.0249999999999998,"Random Forest"
-87.99057,41.66812,-4.4200754167889e-16,"Random Forest"
-86.214722,41.69666,-3.37230243729891e-16,"Random Forest"
-90.521944,41.699174,-4.28823643261467e-16,"Random Forest"
-76.512726,41.705226,0.370833333333333,"Random Forest"
-85.824696,41.716959,-3.09474668114262e-16,"Random Forest"
-109.788333,41.750556,-3.30985239216375e-16,"Random Forest"
-95.928185,41.832256,-4.02455846426619e-16,"Random Forest"
-71.36097,41.841039,0.308333333333333,"Random Forest"
-87.75247,41.855243,-4.4200754167889e-16,"Random Forest"
-80.572808,41.959695,-4.04537514597791e-16,"Random Forest"
-70.023598,41.975804,-2.27595720048157e-16,"Random Forest"
-86.309694,42.19779,-4.7045700668491e-16,"Random Forest"
-70.963346,42.241229,-2.42861286636753e-16,"Random Forest"
-91.526879,42.281013,-2.7824964554668e-16,"Random Forest"
-72.334079,42.298493,-2.35228503342455e-16,"Random Forest"
-110.098861,42.486361,-4.26048085699904e-16,"Random Forest"
-71.306986,42.612085,1,"Random Forest"
-109.753,42.719,0.0249999999999998,"Random Forest"
-82.793463,42.731394,-4.12170297892089e-16,"Random Forest"
-84.562867,42.76138,0.45,"Random Forest"
-96.90383,42.78943,0.125,"Random Forest"
-84.393795,42.798339,-2.90739654573713e-16,"Random Forest"
-112.460347,42.876725,-4.42701431069281e-16,"Random Forest"
-73.24984,42.88759,0.0791666666666666,"Random Forest"
-109.788,42.9288,-3.54577478489659e-16,"Random Forest"
-72.272332,42.930521,0.375,"Random Forest"
-82.456229,42.953336,-4.0314973581701e-16,"Random Forest"
-70.713958,43.045269,0.825,"Random Forest"
-76.05921,43.05235,0.2125,"Random Forest"
-87.90144,43.09456,-4.25354196309513e-16,"Random Forest"
-94.693518,43.123704,-3.21964677141295e-16,"Random Forest"
-77.54817,43.14618,0.75,"Random Forest"
-83.461541,43.168336,0.0499999999999998,"Random Forest"
-87.92087,43.34317,-4.66987559732956e-16,"Random Forest"
-74.51625,43.44957,0.408333333333333,"Random Forest"
-96.78331,43.59901,0.85,"Random Forest"
-72.309499,43.629605,0.133333333333333,"Random Forest"
-88.42205,43.6874,0.108333333333333,"Random Forest"
-87.792235,43.815596,-3.10168557504653e-16,"Random Forest"
-123.0353,43.8345,0.475,"Random Forest"
-71.217639,44.308132,0.204166666666667,"Random Forest"
-73.90312,44.36608,-2.23432383705813e-16,"Random Forest"
-73.8589,44.39308,0.0416666666666666,"Random Forest"
-87.50525,44.44312,-4.57966997657877e-16,"Random Forest"
-93.512534,44.791437,-4.32986979603811e-16,"Random Forest"
-106.961388,44.803888,-2.04003480774873e-16,"Random Forest"
-97.128802,44.89965,0.766666666666667,"Random Forest"
-92.765136,45.168004,0.375,"Random Forest"
-122.7721,45.768531,0.933333333333333,"Random Forest"
-119.262991,45.828968,-3.89965837399586e-16,"Random Forest"
-93.75945,46.2053,0.0249999999999999,"Random Forest"
-105.812778,46.411389,0.3625,"Random Forest"
-90.65615,46.60234,0.483333333333333,"Random Forest"
-114.021499,46.842181,0.791666666666667,"Random Forest"
-117.52997,47.41645,0.0249999999999996,"Random Forest"
-122.064722,47.5525,0.616666666666667,"Random Forest"
-95.0166,47.8796,0.0416666666666665,"Random Forest"
-101.571583,47.940861,0.125,"Random Forest"
-102.4018,48.64193,0.0749999999999999,"Random Forest"
-148.9676,63.7232,0.554166666666667,"Random Forest"
